candidate_identity_key,eccv_first_author_name,source_url,source_kind,claim,qa_actions_or_status
cai_xku1g9,SeokYeong Lee,https://openaccess.thecvf.com/content/CVPR2023/html/Choi_MAIR_Multi-View_Attention_Inverse_Rendering_With_3D_Spatially-Varying_Lighting_Estimation_CVPR_2023_paper.html,official_proceedings,CVF proceedings verify MAIR as CVPR 2023 and list SeokYeong Lee second.,
cai_xku1g9,SeokYeong Lee,https://eccv.ecva.net/virtual/2026/poster/4690,official_eccv_record,ECCV 2026 official poster record identifies the candidate's PLOT paper and first author.,
cai_xku1g9,SeokYeong Lee,,qa_action,,Removed evidence row 'MAIR: Multi-View Attention Inverse Rendering With 3D Spatially-Varying Lighting Estimation': authorship basis explicitly states author is not first-listed; evidence_rows is restricted to first-listed eligible works.
cai_1yx3xks,Seonghak Lee,https://lseonghak.github.io/website/,official_personal_site,Personal site identifies Seonghak Lee at Chung-Ang University and lists URHead and prior publication history.,
cai_1yx3xks,Seonghak Lee,https://eccv.ecva.net/virtual/2026/poster/4747,official_eccv_record,ECCV 2026 official poster record identifies URHead and Seonghak Lee as first author.,
cai_19esvks,Seonghwan Park,https://shpark97.github.io/,official_personal_site,"Official site identifies Seonghwan Park at KETI/POSTECH and lists the ECCV 2026, NeurIPS 2025, and ICLR 2025 publications.",
cai_19esvks,Seonghwan Park,https://eccv.ecva.net/virtual/2026/poster/5630,official_eccv_record,ECCV 2026 official poster record identifies the candidate paper and first author.,
cai_19esvks,Seonghwan Park,https://proceedings.neurips.cc/paper_files/paper/2025/hash/084de6d7423c3b7af111e091799e4074-Abstract-Conference.html,official_proceedings,NeurIPS proceedings verify the 2025 main-conference paper and list Seonghwan Park first.,
cai_19esvks,Seonghwan Park,https://openreview.net/attachment?id=2OegVbwvY2&name=pdf,official_openreview_proceedings,OpenReview verifies ZIP as an ICLR 2025 conference paper and lists Seonghwan Park first.,
cai_1a61p0s,Seonghyun Jin,https://jinotter3.github.io/,official_personal_site,Personal site identifies Seonghyun Jin as a KAIST AI integrated MS/PhD student and lists FILT3R.,
cai_1a61p0s,Seonghyun Jin,https://bispl-website.github.io/people/,official_institutional_lab_profile,"KAIST BISPL people page lists Seonghyun Jin, KAIST email, and SNU background.",
cai_1a61p0s,Seonghyun Jin,https://eccv.ecva.net/virtual/2026/poster/4732,official_eccv_record,ECCV 2026 official poster record identifies FILT3R and Seonghyun Jin as first author.,
cai_12g2vk1,Seongmin Jung,https://seongminjung.github.io/,official_personal_profile,Identifies Seongmin Jung as an SNU Robot Vision Lab master's student and lists PanoGrounder with Jung first.,
cai_12g2vk1,Seongmin Jung,https://eccv.ecva.net/virtual/2026/poster/4323,official_conference_record,"Official ECCV 2026 record for PanoGrounder, the candidate paper.",
cai_12g2vk1,Seongmin Jung,https://arxiv.org/abs/2512.20907,official_preprint_record,PanoGrounder author list has Seongmin Jung first and matches the candidate title.,
cai_z352tg,Seongyu Kim,https://seongyukim.github.io/,official_personal_profile,Identifies Seongyu Kim as a KAIST M.S./Ph.D. student and lists See & Sniff with Kim first plus later CVPR papers.,
cai_z352tg,Seongyu Kim,https://mm.kaist.ac.kr/projects/SeeandSniff/,official_institutional_project,KAIST Multimodal AI Lab project page for See & Sniff and its author/team context.,
cai_z352tg,Seongyu Kim,https://eccv.ecva.net/virtual/2026/poster/4376,official_conference_record,"Official ECCV 2026 record for See & Sniff, the candidate paper.",
cai_z352tg,Seongyu Kim,https://openaccess.thecvf.com/content/CVPR2025/html/Ryu_Seeing_Speech_and_Sound_Distinguishing_and_Locating_Audio_Sources_in_Visual_Scenes_CVPR_2025_paper.html,official_proceedings,"CVPR 2025 Seeing Speech and Sound lists Hyeonggon Ryu first and Seongyu Kim second, so it is not first-listed for Kim.",
cai_1b0qrk4,Seonho Lee,https://glanceyes.github.io/,official_personal_profile,Identifies Seonho Lee's Sogang/KAIST background and vision-language research profile.,
cai_1b0qrk4,Seonho Lee,https://sites.google.com/view/cvml-kaist/publications,official_institutional_lab,KAIST CVML publication list records Seonho Lee on Fine-Grained Image-Text Correspondence (CVPR 2025) as a non-first author.,
cai_1b0qrk4,Seonho Lee,https://eccv.ecva.net/virtual/2026/poster/5958,official_conference_record,"Official ECCV 2026 record for Remembering Across Blocks, the candidate paper.",
cai_1b0qrk4,Seonho Lee,https://openaccess.thecvf.com/content/CVPR2025/html/Choi_Fine-Grained_Image-Text_Correspondence_with_Cost_Aggregation_for_Open-Vocabulary_Part_Segmentation_CVPR_2025_paper.html,official_proceedings,Official CVPR 2025 record lists Jiho Choi first and Seonho Lee second.,
cai_10dcrrm,Seonmi Park,https://seonmip.github.io/,official_personal_profile,"Identifies Seonmi Park as a GIST Ph.D. student and lists OnOff (ECCV 2026) and KineTy (ECCV 2024), both Park first-listed.",
cai_10dcrrm,Seonmi Park,https://eccv.ecva.net/virtual/2026/poster/3674,official_conference_record,"Official ECCV 2026 record for OnOff, the candidate paper.",
cai_10dcrrm,Seonmi Park,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05000.pdf,official_proceedings,Official ECCV 2024 proceedings PDF for KineTy; author list begins Seonmi Park and the work is a main-conference paper.,
cai_10dcrrm,Seonmi Park,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""lower_bound"",""to"":""partial"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_1j0rfa6,Seulgi Jeong,https://eccv.ecva.net/virtual/2026/poster/5686,official_conference_record,Official ECCV 2026 record identifies candidate H-Adapter first author Seulgi Jeong and SNOW Corporation affiliation.,
cai_1j0rfa6,Seulgi Jeong,https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Jeong_MINDiff_Mask-Integrated_Negative_Attention_for_Controlling_Overfitting_in_Text-to-Image_Personalization_ICCVW_2025_paper.pdf,official_workshop_proceedings,Official ICCV 2025 workshop paper identifies a first-author Seulgi Jeong affiliated with Kyungpook National University; workshop status makes it ineligible.,
cai_1j0rfa6,Seulgi Jeong,https://sanghunpark.github.io/resume/,official_personal_profile,"Coauthor's official resume lists H-Adapter with Seulgi Jeong first and SNOW-related research context, but does not uniquely resolve Jeong's identity.",
cai_1j0rfa6,Seulgi Jeong,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""low"",""to"":""unresolved"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_1j0rfa6,Seulgi Jeong,,review_status,,identity_unresolved_prior_work_incomplete
cai_1lzj1na,Seunghun Baek,https://habaek4.github.io/,official_personal_profile,Identifies Seunghun Baek at POSTECH and gives matching research interests and ECCV 2026 context.,
cai_1lzj1na,Seunghun Baek,https://habaek4.github.io/assets/pdf/CV.pdf,official_personal_cv,"Lists Seunghun Baek's publications and author order, including the pre-cutoff CVPR 2025 Mark4D record where he is fifth-listed.",
cai_1lzj1na,Seunghun Baek,https://eccv.ecva.net/virtual/2026/poster/3678,official_proceedings,Official ECVA record for the matching ECCV candidate paper and poster 3678.,
cai_1e8w2lv,Seunghyeon Kim,https://ace.postech.ac.kr/people,official_institutional_profile,POSTECH lab page lists Seunghyeon Kim and his POSTECH email address.,
cai_1e8w2lv,Seunghyeon Kim,https://arxiv.org/abs/2510.04547,official_preprint_record,"Official arXiv record gives the matching vision-encoder quantization title, Seunghyeon Kim as first author, and 2025-10-06 date.",
cai_1e8w2lv,Seunghyeon Kim,https://eccv.ecva.net/virtual/2026/poster/5152,official_proceedings,Official ECVA record for the matching ECCV candidate paper and poster 5152.,
cai_hebl81,Seunghyun Shin,https://www.seunghyunshin.com/,official_personal_profile,"Identifies Seunghyun Shin at GIST and lists TriMotion, CVPR 2024 Close Imitation, and ICCV 2025 Video Color Grading.",
cai_hebl81,Seunghyun Shin,https://openaccess.thecvf.com/content/CVPR2024/html/Shin_Close_Imitation_of_Expert_Retouching_for_Black-and-White_Photography_CVPR_2024_paper.html,official_proceedings,Official CVF record lists Seunghyun Shin first for the CVPR 2024 paper.,
cai_hebl81,Seunghyun Shin,https://openaccess.thecvf.com/content/ICCV2025/html/Shin_Video_Color_Grading_via_Look-Up_Table_Generation_ICCV_2025_paper.html,official_proceedings,Official CVF record lists Seunghyun Shin first for the ICCV 2025 paper.,
cai_hebl81,Seunghyun Shin,https://eccv.ecva.net/virtual/2026/poster/3398,official_proceedings,Official ECVA record for the matching TriMotion ECCV candidate paper and poster 3398.,
cai_hebl81,Seunghyun Shin,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""high"",""to"":""partial"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_mphq7f,SeungJun Tak,https://sites.google.com/view/taks-personal-page/,official_personal_profile,"Identifies SeungJun Tak at Sungkyunkwan University, research interests, and matching SLAM/LiDAR topic.",
cai_mphq7f,SeungJun Tak,https://lair.skku.edu/publication,official_institutional_publication_record,SKKU lab page lists Real-Time LiDAR Gaussian Splatting SLAM with SeungJun Tak first and ECCV 2026 venue.,
cai_mphq7f,SeungJun Tak,https://eccv.ecva.net/virtual/2026/poster/3180,official_proceedings,Official ECVA record for the matching ECCV candidate paper and poster 3180.,
cai_1itydzn,Seungyeon Lee,https://openreview.net/profile?id=~Seungyeon_Lee1,official_institutional_profile,OpenReview profile identifies Seungyeon Lee as a Kyungpook National University PhD student with confirmed KNU email and timeline.,
cai_1itydzn,Seungyeon Lee,https://eccv.ecva.net/virtual/2026/poster/4769,official_proceedings,"Official ECVA record gives the matching paper title, venue, poster number, and Seungyeon Lee first-listed.",
cai_1nugdnl,Shingeon Kim,https://ais.snu.ac.kr/members/ShingeonKim.html,official_institutional_profile,"Official SNU AISys Lab profile identifies Shingeon Kim, SNU ECE affiliation, research area, and STARLINC ECCV 2026 publication.",
cai_3e36ya,Siwoo Lim,https://siw00-lim.github.io/,official_personal_site,"Official site identifies Siwoo Lim as a KAIST integrated PhD student and lists TanGO, GADA, and InSpace with author order and venues.",
cai_9kzriy,Sojung An,https://utl.korea.ac.kr/team/,official_institutional_profile,Official Korea University UTL page identifies Sojung An as a PhD student and gives her Korea University affiliation/email.,
cai_9kzriy,Sojung An,https://utl.korea.ac.kr/publications/,official_institutional_publications,Official UTL publication list records Sojung An's ECCV LoCA paper and her earlier workshop/journal works with author order and venues.,
cai_r6mnbm,Soobin Park,https://parksoobin1219.github.io/SA-V2V/,official_project_page,Official SA-V2V project page lists Soobin Park first and Sookmyung Women's University affiliation.,
cai_r6mnbm,Soobin Park,https://ipa.korea.ac.kr/pub.html,official_institutional_publications,Official Korea University IPA publication page records the CVPR/ICCV projects and Soobin Park's non-first author positions.,
cai_r6mnbm,Soobin Park,https://shhh0620.github.io/IDS/,official_project_page,Official CVPR 2025 IDS project page lists Soobin Park third with Sookmyung Women's University affiliation.,
cai_r6mnbm,Soobin Park,https://jwonkm.github.io/DRF/,official_project_page,Official ICCV 2025 DRF project page lists Soobin Park fourth with Sookmyung Women's University affiliation.,
cai_12jd1n6,Soyeon Kim,https://sail.kaist.ac.kr/en/people/soyeon-kim,official_institutional_profile,"Official KAIST SAIL profile identifies Soyeon Kim, KAIST affiliation, research interests, and publication list including Diffusion Integrated Gradients ECCV 2026.",
cai_12jd1n6,Soyeon Kim,https://xai.kaist.ac.kr/research/publication/?page=2,official_institutional_publications,Official KAIST/XAIC publication list records Soyeon Kim's earlier non-scoped HCII work and related publication context.,
cai_1q5lcj,Suhyeon Ha,https://suhyeonha.github.io/,official_personal_site,"Identity, KAIST affiliation, research history, ECCV 2026 APT authorship, and publication list.",
cai_1q5lcj,Suhyeon Ha,https://sgvr.kaist.ac.kr/member/suhyeon-ha/,official_institutional_profile,KAIST SGVR profile identifies Suhyeon Ha in computer vision.,
cai_1yvzovh,Sung-Hoon Yoon,https://scholar.dgist.ac.kr/browse-researcher?filter_field_1=nstscs_top_code&filter_field_2=nstscs_mid_code&filter_type_1=equals&filter_type_2=equals&filter_value_1=EE&filter_value_2=EE02&offset=12&page=2&query=&starts_with=,official_institutional_profile,DGIST directory identifies Sung-Hoon Yoon and research area.,
cai_1yvzovh,Sung-Hoon Yoon,https://vi.kaist.ac.kr/assets/docs/Prof_Kuk-Jin_Yoon_CV.pdf,official_lab_cv,KAIST VILab CV records Sung-Hoon Yoon as a KAIST PhD candidate/alumnus.,
cai_1yvzovh,Sung-Hoon Yoon,https://www.ecva.net/papers/eccv_2024/papers_ECCV/html/4729_ECCV_2024_paper.php,official_proceedings,"Official ECVA metadata gives author order for a prior ECCV paper; Sung-Hoon Yoon is third, not first.",
cai_t65o4r,Sunggu Kyung,https://eccv.ecva.net/Conferences/2026/AcceptedPapers,official_conference_record,Official ECCV accepted-paper list gives candidate title and Sunggu Kyung as first author.,
cai_t65o4r,Sunggu Kyung,https://www.researchgate.net/profile/Sunggu-Kyung,institution_linked_publication_profile,Profile links Sunggu Kyung to University of Ulsan/Asan Medical Center and medical-imaging publications/collaborators.,
cai_1wmyvnw,SungHun Kim,https://singkru.github.io/,official_institutional_lab_page,Korea University lab page identifies SungHun Kim and lists Q-TriM.,
cai_1wmyvnw,SungHun Kim,https://arxiv.org/abs/2607.03825,official_preprint_record,Q-TriM record identifies SungHun Kim as first author; publication is post-cutoff and not counted.,
cai_11rcyvl,Sungjune Kim,https://sungjune-kim.github.io/,official_personal_site,"Identity, Korea University affiliation, ECCV 2026 candidate title, and publication list.",
cai_11rcyvl,Sungjune Kim,https://sungjune-kim.github.io/assets/files/curriculum_vitae.pdf,official_cv,Official CV confirms Korea University education and prior CVPR/ECCV first-author papers.,
cai_11rcyvl,Sungjune Kim,https://openaccess.thecvf.com/content/CVPR2024/html/Kim_Higher-order_Relational_Reasoning_for_Pedestrian_Trajectory_Prediction_CVPR_2024_paper.html,official_proceedings,CVPR 2024 metadata lists Sungjune Kim first and Korea University affiliation.,
cai_11rcyvl,Sungjune Kim,https://www.ecva.net/papers/eccv_2024/papers_ECCV/html/7336_ECCV_2024_paper.php,official_proceedings,ECVA metadata lists Sungjune Kim first for ECCV 2024.,
cai_1qjm8mt,Sungwoong Yune,https://castlab.kaist.ac.kr/team/sungwoong-yune/,official_institutional_profile,KAIST profile identifies Sungwoong Yune and lists FastSTAR at ECCV 2026.,
cai_1qjm8mt,Sungwoong Yune,https://eccv.ecva.net/virtual/2026/poster/5679,official_proceedings,ECCV poster record identifies the candidate paper and author.,
cai_r292ys,Sunyoung Jung,https://sunyj-hxppy.github.io/,official_personal_site,"Identity, Yonsei affiliation, research area, ECCV 2026 paper, and publication history.",
cai_r292ys,Sunyoung Jung,https://sites.google.com/yonsei.ac.kr/micv/members,official_institutional_profile,Yonsei MICV members page lists Sunyoung Jung as a PhD student in AI with diffusion-model research.,
cai_r292ys,Sunyoung Jung,https://eccv.ecva.net/virtual/2026/poster/3621,official_proceedings,ECCV poster record identifies the candidate paper.,
cai_hwa1vk,Suwoong Yeom,https://github.com/YeomSuWoong,official_personal_profile,"Identity, Sogang affiliation, lab, and ORCID link.",
cai_hwa1vk,Suwoong Yeom,https://arxiv.org/abs/2604.00538,official_preprint_record,"TRiGS record lists Suwoong Yeom first; dated 2026-04-01, after cutoff and not countable.",
cai_hwa1vk,Suwoong Yeom,https://eccv.ecva.net/virtual/2026/poster/5074,official_proceedings,ECCV poster record identifies the candidate paper.,
cai_1054qqb,Suyoung Yang,https://eccv.ecva.net/Conferences/2026/AcceptedPapers,official_conference_listing,Official ECCV listing confirms the candidate title and Suyoung Yang authorship.,
cai_1054qqb,Suyoung Yang,https://eccv.ecva.net/virtual/2026/poster/5723,official_proceedings,ECCV poster record identifies the candidate paper.,
cai_1054qqb,Suyoung Yang,,review_status,,identity_unresolved_prior_work_incomplete
cai_1cjlfph,Taeho Kang,https://tho-kn.github.io/,official_personal_site,"Identity, SNU affiliation, research profile, ECCV 2026 title, and CVPR 2024 prior-paper listing.",
cai_1cjlfph,Taeho Kang,https://openaccess.thecvf.com/content/CVPR2024/html/Kang_Attention-Propagation_Network_for_Egocentric_Heatmap_to_3D_Pose_Lifting_CVPR_2024_paper.html,official_proceedings,"CVF proceedings page verifies CVPR 2024 venue, date, title, and Taeho Kang as first-listed author.",
cai_1cjlfph,Taeho Kang,https://eccv.ecva.net/virtual/2026/poster/4552,official_proceedings,ECCV poster record identifies the candidate paper.,
cai_kxnc4p,Taehoon Kim,https://sites.google.com/vilab.cau.ac.kr/thkim/home,institutional_profile,Official CAU VILab profile identifies Taehoon Kim and lists the ECCV 2026 candidate paper and CAU affiliation.,
cai_kxnc4p,Taehoon Kim,https://openaccess.thecvf.com/content/ICCV2025/html/Kim_Beyond_Spatial_Frequency_Pixel-wise_Temporal_Frequency-based_Deepfake_Video_Detection_ICCV_2025_paper.html,official_proceedings,Official ICCV 2025 proceedings list Beyond Spatial Frequency: Pixel-wise Temporal Frequency-based Deepfake Video Detection with Taehoon Kim first.,
cai_1ek7qzh,Taehun Kong,https://kr.linkedin.com/in/taehun-kong-0521973bb,identity_profile,"Identity-linked profile associates Taehun Kong with LG Electronics, prior KAIST KCVL study, STVFocus ECCV 2026 first authorship, and ICRA 2026 first authorship.",
cai_1ek7qzh,Taehun Kong,https://sites.google.com/view/tkkim/publications,institutional_publication_list,Official Tae-Kyun Kim lab publication list records Learning Adaptive Pseudo-Label Selection for Semi-Supervised 3D Object Detection by T. Kong and T-K. Kim at ICRA 2026.,
cai_1ek7qzh,Taehun Kong,https://arxiv.org/abs/2509.23880,official_preprint,"Primary paper record gives the title and author order Taehun Kong, Tae-Kyun Kim.",
cai_1ek7qzh,Taehun Kong,,qa_action,,"{""action"":""removed_evidence_row"",""title"":""Learning Adaptive Pseudo-Label Selection for Semi-Supervised 3D Object Detection"",""venue"":""ICRA"",""reason"":""ICRA 2026 work is post-cutoff under the audit instructions, regardless of the shard date label.""}"
cai_pp6710,Taeryung Lee,https://taeryunglee.github.io/,official_personal_profile,Official SNU profile identifies Taeryung Lee and lists SIGNER at ECCV 2026 and Human Part-wise 3D Motion Context Learning for Sign Language Recognition at ICCV 2023.,
cai_pp6710,Taeryung Lee,https://openaccess.thecvf.com/content/ICCV2023/html/Lee_Human_Part-Wise_3D_Motion_Context_Learning_for_Sign_Language_Recognition_ICCV_2023_paper.html,official_proceedings,Official CVF proceedings list Human Part-wise 3D Motion Context Learning for Sign Language Recognition with Taeryung Lee first.,
cai_pp6710,Taeryung Lee,https://taeryunglee.github.io/asset/cv.pdf,official_cv,"Official CV identifies SNU affiliation, ICCV 2023 first-author paper, ICLR 2023 non-first paper, and CVPR 2024 workshop item.",
cai_1q7jif8,Taewon Seo,https://taewon-seo.github.io/,official_personal_profile,Official DGIST ISL profile identifies Taewon Seo and lists the ECCV 2026 candidate paper with Seo first.,
cai_jh8r6a,Taewook Kang,https://twkang43.github.io/,official_personal_profile,"Official SNU profile identifies Taewook Kang and lists Domain Arithmetic at ECCV 2026 with Kang first, plus later ICML 2026 and out-of-scope works.",
cai_jh8r6a,Taewook Kang,https://snumprlab.github.io/pub.html,institutional_publication_list,"Official SNU lab publication page lists Domain Arithmetic as ECCV 2026 and SCALE as ICML 2026, both after the cutoff for this audit.",
cai_1s5beor,Taeyeon Kim,https://xodus777.github.io/,official_personal_site,"Identity, KAIST affiliation, MorphGS title, and publication history match the ECCV candidate.",
cai_1s5beor,Taeyeon Kim,https://ecva.net/virtual/2026/poster/4778,official_proceedings,ECVA record identifies Taeyeon Kim as first author of MorphGS with KAIST affiliation.,
cai_1s5beor,Taeyeon Kim,https://aiassociation.kr/data/%5B%ED%95%A9%EB%B3%B8%5D%20%ED%95%9C%EA%B5%AD%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5%ED%95%99%ED%9A%8C-2024%20%ED%95%98%EA%B3%84%ED%95%99%EC%88%98%ED%9A%8C%20%EB%85%BC%EB%AC%B8%EC%A7%91.pdf,official_proceedings,Official Korean AI Association proceedings list Taeyeon Kim's 2024 domestic conference work.,
cai_wa4xuq,Tomislav Dobrički,https://openreview.net/profile?id=~Tomislav_Dobri%C4%8Dki1,official_profile,OpenReview profile identifies Tomislav Dobrički as a Chung-Ang University PhD student and links his institutional email.,
cai_wa4xuq,Tomislav Dobrički,https://journal-home.s3.ap-northeast-2.amazonaws.com/site/ictc2022/contents/ICTC2022_Advance_Program_r2.pdf,official_conference_program,ICTC 2022 official program lists Tomislav Dobrički with Chung-Ang University.,
cai_wa4xuq,Tomislav Dobrički,https://ecva.net/virtual/2026/poster/3364,official_proceedings,ECVA record identifies Tomislav Dobrički as first author of the ECCV candidate paper.,
cai_1ojpzxs,Wongyun Yu,https://wongyun-yu.github.io/,official_personal_site,"Identity, POSTECH affiliation, CV/robotics profile, and publication history match the ECCV candidate.",
cai_1ojpzxs,Wongyun Yu,https://wongyun-yu.github.io/cv.pdf?v=2,official_cv,Official CV lists ICCV 2025 and IEEE Access 2023 works and author order.,
cai_1ojpzxs,Wongyun Yu,https://openaccess.thecvf.com/content/ICCV2025/html/Yu_Axis-level_Symmetry_Detection_with_Group-Equivariant_Representation_ICCV_2025_paper.html,official_proceedings,CVF proceedings list Wongyun Yu first for the ICCV 2025 paper and show POSTECH affiliation.,
cai_1ojpzxs,Wongyun Yu,https://doi.org/10.1109/ACCESS.2023.3325392,official_publisher,IEEE DOI record identifies the 2023 IEEE Access paper by Won-Gyun Yu and Yong Seok Heo.,
cai_3qeim2,Wonjin Cho,https://likesnu.snu.ac.kr/usr/article/articleDetail.do?article_id=SNUA_000000035194624&lang=en,official_institutional_record,SNU LikeSNU record identifies Wonjin Cho as an SNU author on Zero-shot Quantization: A Comprehensive Survey.,
cai_3qeim2,Wonjin Cho,https://www.ijcai.org/proceedings/2025/1167.pdf,official_proceedings,"IJCAI 2025 official paper lists Minjun Kim, Jaehyeon Choi, Jongkeun Lee, Wonjin Cho, and U Kang in that order with SNU affiliations.",
cai_3qeim2,Wonjin Cho,https://ecva.net/virtual/2026/poster/4699,official_proceedings,ECVA record identifies Wonjin Cho as first author of the ECCV candidate paper.,
cai_1x65kxi,WonJun Moon,https://wjun0830.github.io/,official_personal_site,"Identity, Sungkyunkwan University history, ECCV candidate title, and publication history match the queue candidate.",
cai_1x65kxi,WonJun Moon,https://openaccess.thecvf.com/content/CVPR2023/html/Moon_Query-Dependent_Video_Representation_for_Moment_Retrieval_and_Highlight_Detection_CVPR_2023_paper.html,official_proceedings,CVF proceedings list WonJun Moon first for the CVPR 2023 paper.,
cai_1x65kxi,WonJun Moon,https://ojs.aaai.org/index.php/AAAI/article/download/25284/25056,official_proceedings,AAAI proceedings list WonJun Moon first for the AAAI 2023 paper and identify Sungkyunkwan University.,
cai_1x65kxi,WonJun Moon,https://ecva.net/virtual/2026/poster/3321,official_proceedings,ECVA record identifies WonJun Moon as first author of the ECCV candidate paper.,
cai_1x65kxi,WonJun Moon,,qa_action,,"{""action"":""removed_evidence_row"",""title"":""Minority-Oriented Vicinity Expansion with Attentive Aggregation for Video Long-Tailed Recognition"",""venue"":""AAAI"",""reason"":""Venue AAAI is outside the fixed venue scope.""}"
cai_7bajau,Woo Jae Kim,https://wkim97.github.io/,official_personal_profile,Identifies Woo Jae Kim at KAIST and lists research/publication history matching the ECCV candidate.,
cai_7bajau,Woo Jae Kim,https://wkim97.github.io/resources/cv.pdf,official_personal_cv,"Lists the candidate's dated publication record and author order, including CVPR 2023 and later works.",
cai_7bajau,Woo Jae Kim,https://eccv.ecva.net/virtual/2026/poster/5012,official_conference_record,"Official ECCV 2026 record for RoME, first-listed Woo Jae Kim with KAIST affiliation.",
cai_6zg8qo,Wooseok Jang,https://woo1726.github.io/,official_personal_profile,"Identifies Wooseok Jang at KAIST, lists the ECCV queue title and dated publication history including ICLR 2024 and ICCV 2023.",
cai_6zg8qo,Wooseok Jang,https://eccv.ecva.net/virtual/2026/poster/3136,official_conference_record,Official ECCV 2026 record for Repurposing Geometric Foundation Models for Multi-view Diffusion.,
cai_1tvgayn,Xiangyu Sun,https://iris.skku.edu/authors/xiangyu-sun/,official_institutional_lab,Official SKKU IRIS Lab author page for Xiangyu Sun with 3D reconstruction research context.,
cai_1tvgayn,Xiangyu Sun,https://arxiv.org/abs/2508.03643,official_preprint_record,"Official preprint record lists Xiangyu Sun on Uni3R, establishing topic/collaborator continuity; Sun is not first-listed on this work.",
cai_1tvgayn,Xiangyu Sun,https://eccv.ecva.net/virtual/2026/poster/4942,official_conference_record,Official ECCV 2026 record for Raymap-Guided Coupling for Drift-Robust Unposed Feed-Forward 3D Reconstruction.,
cai_9o9eef,Yeeun Choi,https://choi-yeeun.github.io/,official_personal_profile,Identifies Yeeun Choi at Yonsei University and lists the ECCV 2026 queue title plus ICCV 2025 authorship order.,
cai_9o9eef,Yeeun Choi,https://arxiv.org/abs/2509.12145,official_preprint_record,"Official preprint record for the ICCV 2025 streaming-video paper; Yeeun Choi is fourth-listed, not first.",
cai_9o9eef,Yeeun Choi,https://eccv.ecva.net/virtual/2026/poster/5468,official_conference_record,Official ECCV 2026 record for Keep It Simple: Multi-Key Episodic Memory Retrieval for Ultra-Long Video Understanding.,
cai_9o9eef,Yeeun Choi,,qa_action,,"{""action"":""downgraded_zero_review"",""reason"":""No authoritative exhaustive publication record supporting a complete zero was identified.""}"
cai_jx2bx,Yeeun Seong,https://cilabs.kaist.ac.kr/members/ph-d,official_institutional_lab,Official KAIST CI Lab PhD-student page lists Yeeun Seong.,
cai_jx2bx,Yeeun Seong,https://cilabs.kaist.ac.kr/research/publications,official_institutional_publications,Official KAIST CI Lab publication list gives RainODE author order and equal-contribution note.,
cai_jx2bx,Yeeun Seong,https://eccv.ecva.net/virtual/2026/poster/4156,official_conference_record,Official ECCV 2026 record for RainODE: Continuous-Time Precipitation Forecasting with Latent Neural ODEs.,
cai_14sbmjs,Yejee Shin,https://yonsei.elsevierpure.com/en/publications/anatomical-consistency-and-adaptive-prior-informed-transformation/,official_institutional_repository,"Yonsei repository identifies Yejee Shin first, with Yonsei affiliation and matching MRI/diffusion research.",
cai_14sbmjs,Yejee Shin,https://openaccess.thecvf.com/content/CVPR2025/html/Shin_Anatomical_Consistency_and_Adaptive_Prior-informed_Transformation_for_Multi-contrast_MR_Image_Synthesis_via_Diffusion_Model_CVPR_2025_paper.html,official_proceedings,"CVPR 2025 official CVF record verifies title, venue, author order, and publication.",
cai_14sbmjs,Yejee Shin,https://eccv.ecva.net/virtual/2026/poster/5224,official_conference_record,ECCV record identifies Yejee Shin first on the candidate paper.,
cai_1vznhth,Yeobin Hong,https://yeobinhong.github.io/,official_personal_site,"Official profile identifies Yeobin Hong, KAIST AI education, research area, and ECCV 2026 publication list.",
cai_1vznhth,Yeobin Hong,https://eccv.ecva.net/virtual/2026/poster/4456,official_conference_record,ECCV record identifies Yeobin Hong first on InverseCrafter.,
cai_zv9xh,Yeonghwan Song,https://jeanyson.github.io/lab/members/,official_institutional_profile,Official GIST ViRL Lab page lists Yeonghwan Song as an integrated graduate student and gives a GIST email.,
cai_zv9xh,Yeonghwan Song,https://jeanyson.github.io/lab/publications/,official_lab_publications,Official GIST lab publication list records Yeonghwan Song first on ICCV 2023 and second on CVPR 2025.,
cai_zv9xh,Yeonghwan Song,https://openaccess.thecvf.com/content/ICCV2023/html/Song_Unsupervised_Object_Localization_with_Representer_Point_Selection_ICCV_2023_paper.html,official_proceedings,"ICCV 2023 official CVF record verifies the paper title, venue, and Yeonghwan Song first-listed authorship.",
cai_zv9xh,Yeonghwan Song,https://eccv.ecva.net/virtual/2026/poster/3308,official_conference_record,ECCV record identifies Yeonghwan Song first on Anti-Prompt.,
cai_2nl7la,YeonGyu Han,https://eccv.ecva.net/virtual/2026/poster/3700,official_conference_record,ECCV record identifies YeonGyu Han first on DRPO and the candidate paper.,
