candidate_identity_key,eccv_first_author_name,eccv_first_author_affiliation_raw,primary_affiliation_category,eccv_selected_paper_count,eccv_virtual_poster_ids,eccv_titles,identity_resolution_status,identity_profile_url,preferred_identity_evidence_source,prior_work_cutoff,verified_prior_work_row_count,review_status,notes
cai_40wpfu,Sehyun Lee,KAIST (Korea Advanced Institute of Science and Technology),KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5239,SPICE: Simple Polysemantic feature Interpretation via Clustering-based Explanations,resolved,https://sailab.kaist.ac.kr/en/members,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_complete,"Official KAIST profile's full publication record was reviewed. Granular Concept Circuits (ICCV 2025) and Implicit Contrastive Representation Learning (NeurIPS 2023) list Lee second with co-first/equal-contribution notation, so neither counts as first-listed authorship. No eligible prior first-listed paper was found. ECCV 2026 SPICE is after the cutoff and excluded."
cai_1bw2xeo,Seo-Yeon Choi,Jeonbuk National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5444,Semantic Line Diffusion: Character-Consistent Line Art from text-annotated Storyboards,resolved,https://jbnu.macs.or.kr/en/people/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible pre-cutoff first-listed paper was found in the reviewed official MACS Lab profile/publication material. Exact zero is not asserted because exhaustive review of all eligible venues remains incomplete.
cai_38vyss,Seohyun Lee,Kaist,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5813,VideoSearch-R1: Iterative Video Retrieval and Reasoning via Soft Query Refinement,resolved,https://www.seohyunleee.com/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible pre-cutoff first-listed paper was found in the reviewed official personal site and KAIST MLV publication list. The list contains later 2026 works (including ECCV 2026 and CVPR 2026) that are after the cutoff or non-first-listed. Exact zero is not asserted because exhaustive review remains incomplete.
cai_1u82pxo,Seok-Young Kim,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3937,DepWorldSG: Depth-Aware 3D Semantic Scene Graph Generation via World-Model Priors,resolved,https://seokyoung.com/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No eligible pre-cutoff first-listed paper was found in the reviewed official personal site/CV. Listed prior works are TVCG 2026, SIGGRAPH Asia 2025 demo, UIST Adjunct 2025, and domestic conferences, none eligible under the defined scope. Exact zero is not asserted because exhaustive review remains incomplete."
cai_mfsxnt,Seokha Moon,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3241,Streaming Dense Voxel Representations for 3D Occupancy Prediction,resolved,https://moonseokha.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,At least one eligible prior first-listed main-conference paper is verified. Exact count is not asserted because exhaustive review of all eligible venues remains incomplete. Other reviewed works such as WACV 2024 and WACV 2026 are outside the fixed venue scope.
cai_kh2ms1,Seokhee Jin,Pohang University of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4284,AdaBoosting Text Prompts for Vision-Language Models,resolved,https://sung0503.github.io/TPB/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible pre-cutoff first-listed paper was found in the reviewed official material. Active Prompt Learning with Vision-Language Model Priors is a 2025 TMLR paper (out of the fixed venue scope) and does not count; the ECCV 2026 candidate is after the cutoff. Exact zero is not asserted because exhaustive review remains incomplete.
cai_mpz21o,Seokju Yun,KAIST AI,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4586,StAR: Segment Anything Reasoner,resolved,https://davian.kaist.ac.kr/people,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,One eligible prior first-listed CVPR main-conference paper was verified. Exact all-venue count is not asserted because exhaustive review across every scoped venue was not completed; ECCV 2026 is after the cutoff.
cai_xku1g9,SeokYeong Lee,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4690,PLOT: Pseudo-Labeling via Object Tracking for Monocular 3D Object Detection,resolved,https://kr.linkedin.com/in/seokyeong-lee-852a96191,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No prior eligible first-listed paper was found in this limited review. MAIR (CVPR 2023) is eligible but SeokYeong Lee is second-listed, so it is retained only as identity-linked non-first evidence; exact zero is not asserted. ECCV 2026 is after the cutoff."
cai_1yx3xks,Seonghak Lee,Chung-Ang University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4747,URHead: A Unified UV-Space Representation for Joint Mesh–3DGS Optimization in Head Avatars,resolved,https://lseonghak.github.io/website/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official CV lists prior ASRU workshop, ECCV workshop, ICCE, ICTC, and journals, none in the scoped eligible main-conference/RA-L set. Exact zero is not asserted because the review was not exhaustive; ECCV 2026 is after cutoff."
cai_19esvks,Seonghwan Park,Korea Electronics Technology Institute (KETI),KOREAN_RESEARCH_INSTITUTE,1,5630,Exploiting Local Flatness for Efficient Out-of-Distribution Detection,resolved,https://shpark97.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,2,identity_resolved_prior_work_incomplete,At least two eligible prior first-listed papers were verified (NeurIPS 2025 and ICLR 2025). Exact count is not asserted because exhaustive review across all scoped venues was not completed; ECCV 2026 is after cutoff.
cai_1a61p0s,Seonghyun Jin,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4732,FILT3R: Latent State Adaptive Kalman Filter for Streaming 3D Reconstruction,resolved,https://jinotter3.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No eligible prior main-conference/RA-L first-listed work was found in the limited review; the official site lists only ECCV 2026 and an ECCV 2026 workshop item, both after the cutoff or excluded. Exact zero is not asserted."
cai_12g2vk1,Seongmin Jung,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4323,PanoGrounder: Bridging 2D and 3D with Panoramic Scene Representations for VLM-based 3D Visual Grounding,resolved,https://seongminjung.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official profile lists no eligible pre-cutoff top-tier first-author paper; the only listed research paper is the ECCV 2026 candidate itself (after the cutoff), while another item is in preparation. Exact zero is not asserted because no exhaustive dated CV was available."
cai_z352tg,Seongyu Kim,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4376,See & Sniff: Learning Visuo-Olfactory Representations,resolved,https://seongyukim.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official profile lists CVPR 2025 Seeing Speech and Sound with Seongyu Kim second-listed, and CVPR 2026 Seeing Through Touch after the cutoff; neither is an eligible prior first-author paper. Exact zero is not asserted because no exhaustive dated CV was available."
cai_1b0qrk4,Seonho Lee,Sogang university,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5958,Remembering Across Blocks: Topology-Conditioned Block-Progressive Memory for Skeleton-Based Action Recognition,resolved,https://glanceyes.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official CVML publication list shows Fine-Grained Image-Text Correspondence (CVPR 2025) with Jiho Choi first and Seonho Lee second; other listed works are workshops, Findings, or post-cutoff. No verified eligible prior first-listed paper was found, but exact zero is not asserted without an exhaustive CV."
cai_10dcrrm,Seonmi Park,Gwangju Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3674,Bridging Online and Offline Handwriting via Differentiable Physical Rendering,resolved,https://seonmip.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,KineTy is a verified eligible prior ECCV 2024 main-conference paper with Seonmi Park first-listed. The ECCV 2026 OnOff candidate is after the cutoff and excluded. One verified prior establishes that the candidate is not first-author-free; exact count remains unreviewed.
cai_1j0rfa6,Seulgi Jeong,SNOW Corporation,KOREAN_COMPANY,1,5686,"H-Adapter: Pose-Robust Hairstyle Transfer via Attention-Derived, Source-Aligned Hair Masks",unresolved,,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_unresolved_prior_work_incomplete,MINDiff is explicitly an ICCV 2025 workshop paper and excluded from the fixed eligible venue scope even if the identity were confirmed. H-Adapter is the ECCV 2026 candidate itself and after cutoff. No eligible prior work is entered.
cai_1lzj1na,Seunghun Baek,Pohang University of Science and Technology (POSTECH),KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3678,Residual-Guided Expert Specialization for Incomplete Multimodal Learning,resolved,https://habaek4.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No pre-cutoff eligible first-listed paper was verified. Mark4D is a CVPR 2026 paper after the cutoff and is not counted; the official CV also records no other eligible venue first-author work, but an exhaustive venue-by-venue review was not completed."
cai_1e8w2lv,Seunghyeon Kim,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5152,Activation Quantization of Vision Encoders Needs Prefixing Registers,resolved,https://ace.postech.ac.kr/people,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No pre-cutoff eligible scoped-venue first-author paper was verified. The matching RegCache paper is an arXiv preprint and ICLR 2026 submission, with no eligible proceedings publication by the cutoff; exact zero is not certified."
cai_hebl81,Seunghyun Shin,"AI Graduate School, Gwangju Institute of Science and Technology(GIST)",KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3398,TriMotion: Modality-Agnostic Camera Control for Video Generation,resolved,https://www.seunghyunshin.com/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,2,identity_resolved_prior_work_incomplete,Two verified pre-cutoff eligible first-listed papers establish that the candidate is not a first eligible paper author. The exact prior count was not exhaustively reconciled across every scoped venue.
cai_mphq7f,SeungJun Tak,Sungkyunkwan University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3180,Real-Time LiDAR Gaussian Splatting SLAM via Geometry-Aware Covariance Coupling,resolved,https://sites.google.com/view/taks-personal-page/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No pre-cutoff eligible first-author paper was verified in the official personal page or SKKU lab publication record. The matching ECCV 2026 paper is after cutoff and is not counted; exact zero remains uncertified.
cai_1itydzn,Seungyeon Lee,Kyungpook National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4769,Direct Preference Optimization for Perceptual Alignment via Vision-Language Consistency,resolved,https://openreview.net/profile?id=~Seungyeon_Lee1,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible pre-cutoff first-author paper was verified in the official OpenReview profile. The ECCV 2026 candidate paper is after cutoff; exact zero remains uncertified.
cai_1nugdnl,Shingeon Kim,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4093,STARLINC: Satellite Trail Artifact Removal using Inter-Frame Correlation,resolved,https://ais.snu.ac.kr/members/ShingeonKim.html,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No eligible prior first-listed top-tier work was found in the official profile's listed record, but an exhaustive review across all scoped venues was not completed, so exact zero is not asserted. The ApJ papers listed for 2026 are outside the venue scope and after the cutoff; ECCV 2026 is after the cutoff."
cai_3e36ya,Siwoo Lim,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5791,TanGO: Training-Free 3D Editing via Tangent-Space Guidance and Optimization,resolved,https://siw00-lim.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official publication list contains only 2026 ICML/ECCV works, all after the 2026-03-05 cutoff; no eligible prior first-listed work was found there. Exact zero is not asserted because all scoped venues were not exhaustively reviewed."
cai_9kzriy,Sojung An,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5809,LoCA: Spatially-Aware Low-Rank Convolutional Adaptation of Vision Foundation Models,resolved,https://utl.korea.ac.kr/team/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official UTL publication list shows earlier Sojung An works in an ICCV workshop and journal venues outside the scoped list, while LoCA/ECCV 2026 is after the cutoff. No eligible prior first-listed scoped paper was found in the reviewed official list; exact zero is not asserted."
cai_r6mnbm,Soobin Park,Sookmyung Women's University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4816,SA-V2V: Training-Free Subject-Aware Video-to-Video Personalization,resolved,https://parksoobin1219.github.io/SA-V2V/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"Reviewed official CVPR/ICCV project records show Soobin Park as a non-first author (CVPR 2025 IDS; ICCV 2025 DRF), so they do not count. The ECCV 2026 SA-V2V paper is after the cutoff. No eligible prior first-listed work was found in the reviewed sources; exact zero is not asserted."
cai_12jd1n6,Soyeon Kim,"Korea Advanced Institute of Science and Technology (KAIST), INEEJI Corp.",KOREAN_COMPANY_AND_ACADEMIC,1,5647,Diffusion Integrated Gradients: Controllable Path Generation for Flexible Feature Attribution,resolved,https://sail.kaist.ac.kr/en/people/soyeon-kim,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official KAIST SAIL publication list records Soyeon Kim as a non-first author on ICML 2021 and first author on non-scoped HCII 2023, AIES/PLOS Climate 2025, while ICML/KDD/ECCV 2026 entries are after the cutoff. No eligible prior first-listed scoped work was found in the reviewed official list; exact zero is not asserted."
cai_1q5lcj,Suhyeon Ha,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4048,APT: Anchor-aligned Perturbations for Tamper Localization in Fully Regenerated Images,resolved,https://suhyeonha.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official publication list was checked for the scoped venues. It lists no prior eligible first-listed main-conference paper; listed prior works are workshops, journals outside RA-L, or papers where Ha is not first. Exact zero is not asserted because an exhaustive venue-by-venue review is pending. ECCV 2026 is after cutoff."
cai_1yvzovh,Sung-Hoon Yoon,Daegu Gyeongbuk Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3756,DINOde: Continuous Vision-Text Alignment for Open-Vocabulary Semantic Segmentation,resolved,https://scholar.dgist.ac.kr/browse-researcher?filter_field_1=nstscs_top_code&filter_field_2=nstscs_mid_code&filter_type_1=equals&filter_type_2=equals&filter_value_1=EE&filter_value_2=EE02&offset=12&page=2&query=&starts_with=,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"DBLP and official ECVA records were checked for prior scoped venues. Yoon is not first-listed on the identified CVPR 2021, ICCV 2021, ECCV 2022, CVPR 2023, CVPR 2024, or ECCV 2024 papers; no eligible prior first-listed work was entered. Exact zero is not asserted pending exhaustive review. ECCV 2026 is after cutoff."
cai_t65o4r,Sunggu Kyung,"Asan Medical Center, University of Ulsan",KOREAN_UNIVERSITY_OR_HOSPITAL,1,5301,Region-Aware Multimodal Large Language Model via SlowFast Tokenization and Pseudo-Mask Guidance for 3D CT Report Generation,resolved,https://www.researchgate.net/profile/Sunggu-Kyung,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The institution-linked publication profile shows no scoped CVPR/ICCV/ECCV/NeurIPS/ICLR/ICML/SIGGRAPH/IROS/ICRA/RA-L first-listed paper among the reviewed works; no prior eligible first-listed work was entered. ResearchGate is supporting identity context only, not sole proof of a count. Exact zero is not asserted. ECCV 2026 is after cutoff."
cai_1wmyvnw,SungHun Kim,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4713,Q-TriM: Question-Guided Tri-Modal Attention for Audio–Visual Question Answering,resolved,https://singkru.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior scoped first-listed paper was found in the official lab publication list or targeted venue search. Exact zero is not asserted pending exhaustive review. ECCV 2026 is after cutoff.
cai_11rcyvl,Sungjune Kim,Korea University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3528,Path-level Hindsight Instructions for Semantic Exploration in Vision-Language Navigation,resolved,https://sungjune-kim.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,2,identity_resolved_prior_work_incomplete,"At least two eligible prior first-listed main-conference papers are verified. Review is not exhaustive across all scoped venues, so no exact count is asserted. ECCV 2026 is after cutoff."
cai_1qjm8mt,Sungwoong Yune,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5679,FastSTAR: Spatiotemporal Token Pruning for Efficient Autoregressive Video Synthesis,resolved,https://castlab.kaist.ac.kr/team/sungwoong-yune/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed work was verified in the limited review. DAC 2025 and A-SSCC 2025 works are outside the defined venue scope; ECCV 2026 and JSSC 2026 entries are after the cutoff. Exact zero is not asserted.
cai_r292ys,Sunyoung Jung,Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3621,Controlling Motion Transfer in Diffusion Transformers via Attention Heads,resolved,https://sunyj-hxppy.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed scoped-venue paper was verified. Her listed MICCAI 2024/2025 work is outside scope; the NeurIPS 2025 QWERTY listing names other authors first. Exact zero is not asserted.
cai_hwa1vk,Suwoong Yeom,Sogang University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5074,TRiGS: Temporal Rigid-Body Motion for Scalable 4D Gaussian Splatting,resolved,https://github.com/YeomSuWoong,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No eligible prior first-listed scoped-venue paper was verified. ICSD-NeRF is an IEEE Transactions on Computational Imaging article (not RA-L), and TRiGS was submitted after the cutoff. Exact zero is not asserted."
cai_1054qqb,Suyoung Yang,Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5723,Attention-Logit Steering to Compositional Generalization for Continual VQA,unresolved,,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_unresolved_prior_work_incomplete,No prior work was counted because the identity could not be verified. The ECCV 2026 paper is after the cutoff and is not counted.
cai_1cjlfph,Taeho Kang,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4552,Cross-View Yaw Estimation in Location Uncertainty with Line-Aligning Yaw Scoring,resolved,https://tho-kn.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,At least one eligible prior first-listed main-conference paper was verified. Exact all-venue count is not asserted; SIGGRAPH Asia 2023 paper lists another author first. ECCV 2026 paper is after cutoff.
cai_kxnc4p,Taehoon Kim,Chung-Ang University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4132,Preserving Knowledge across Space and Time for Continual Video Deepfake Detection,resolved,https://sites.google.com/vilab.cau.ac.kr/thkim/home,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,One verified eligible prior first-listed paper establishes that the candidate is not a first-time top-tier first author. The exact count is not asserted because the venue-by-venue review was not exhaustive; ECCV 2026 is after the 2026-03-05 cutoff.
cai_1ek7qzh,Taehun Kong,LG Electronics,KOREAN_COMPANY,1,5016,STVFocus: Query-guided Spatio-Temporal Visual Focusing for Video LLMs,resolved,https://kr.linkedin.com/in/taehun-kong-0521973bb,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,One eligible prior first-listed ICRA paper is verified from the Tae-Kyun Kim official publication list and identity-linked profile. Exact count is not asserted because the full venue scope was not exhaustively audited; ECCV 2026 is after cutoff. QA removed non-qualifying evidence rows; count reflects first-listed eligible works only.
cai_pp6710,Taeryung Lee,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4313,SIGNER: Temporally Grounded Sign Language Generation via Time-Resolved Conditioning,resolved,https://taeryunglee.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,One verified eligible prior first-listed ICCV paper establishes not-first-time status. The CV also lists an ICLR 2023 paper where Lee is not first and a CVPR 2024 workshop paper excluded by scope. Exact count is not asserted.
cai_1q7jif8,Taewon Seo,Daegu Gyeongbuk Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4845,Unified Prediction and Planning via Conflict-Aware Disjoint Parameter Training,resolved,https://taewon-seo.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed work was found in the official profile's publication list. The list includes only the ECCV 2026 item (after cutoff); exact zero is not asserted because a complete venue-scope review was not performed.
cai_jh8r6a,Taewook Kang,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4444,Domain Arithmetic: One-Shot VLA Adaptation under Environmental Shifts,resolved,https://twkang43.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed work was found in the official profile or SNU lab publication page. The listed ICML 2026 work is after the 2026-03-05 cutoff and Kang is not first; EAAI/KSC items are outside scope. Exact zero is not asserted.
cai_1s5beor,Taeyeon Kim,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4778,MorphGS: Morphology-Adaptive Articulated Motion Transfer from Videos,resolved,https://xodus777.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed paper was found in the limited review. ICIP 2025 is outside the defined venue scope and CKAIA 2024 is outside the scope; the CVPR 2026 item is not prior to the 2026-03-05 cutoff. Exact zero is not asserted.
cai_wa4xuq,Tomislav Dobrički,Chung-Ang University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3364,Source-Agnostic Image Translation Based on Latent Aware Adaptive Masking,resolved,https://openreview.net/profile?id=~Tomislav_Dobri%C4%8Dki1,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,The verified 2019 ICIST and 2022 ICTC works are outside the defined venue scope. The ECCV 2026 Source-Agnostic paper is after the cutoff. No eligible prior first-listed work was found in the limited review; exact zero is not asserted.
cai_1ojpzxs,Wongyun Yu,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5090,WristMimic: Full-Body Humanoid Control with Wrist-Guided Manipulation,resolved,https://wongyun-yu.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,At least two eligible prior first-listed works were verified. Exact count is not asserted because the review was not exhaustive across all scoped venues. ECCV 2026 WristMimic is after the cutoff and is excluded.
cai_3qeim2,Wonjin Cho,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4699,Accurate Zero-shot Quantization via Hierarchical Teacher-Assistant Distillation,resolved,https://likesnu.snu.ac.kr/usr/article/articleDetail.do?article_id=SNUA_000000035194624&lang=en,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The verified IJCAI 2025 paper is eligible but Wonjin Cho is fourth-listed, so it does not count as prior first-listed authorship. No eligible prior first-listed work was found in the limited review; exact zero is not asserted."
cai_1x65kxi,WonJun Moon,Sungkyunkwan University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3321,Selective Synergistic Learning for Video Object-Centric Learning,resolved,https://wjun0830.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,At least two eligible prior first-listed main-conference papers were verified. The CVPR 2023 paper marks WonJun Moon and Sangeek Hyun as equal contributors; it remains first-listed and is counted under the audit rule. Exact count is not asserted because review was not exhaustive. ECCV 2026 paper is after cutoff and excluded. QA removed non-qualifying evidence rows; count reflects first-listed eligible works only.
cai_7bajau,Woo Jae Kim,Korea Advanced Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5012,RoME: Robust Mixture of Low-Rank Experts against Multiple Adversarial Perturbations,resolved,https://wkim97.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_complete,"Feature Separation and Recalibration for Adversarial Robustness is an eligible CVPR 2023 main-conference paper and Woo Jae Kim is first-listed, so the candidate is not first-time under the audit definition. The personal publication list/CV was reviewed through the cutoff; other listed top-tier papers place Kim later in author order."
